author,year,doi,mention_id,song_id,n_mentions,type,artist,title,passage,chills,notes
Huron,2006,NA,m045,s592,2,discussion,Pink Floyd,The Final Cut,NA,NA,"Mistaken for ""The Post War Dream""?"
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m046,s399,1,anecdote,Johannes Brahms,String Quintet No. 2 in G major - Op. 111,Mvt. 1,NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m047,s397,1,anecdote,Johannes Brahms,Piano Trio No. 1 in B major - Op. 8,Mvt. 4,NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m048,s396,1,anecdote,Johannes Brahms,Intermezzo No. 1 in A minor - Op. 118,NA,NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m049,s256,1,anecdote,Franz Schubert,Piano Sonata in C minor - D. 958,Mvt. 4,NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m050,s265,2,anecdote,Frédéric Chopin,Prelude No. 6 in B minor - Op. 28,NA,NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m051,s260,2,anecdote,Frédéric Chopin,Mazurka No. 4 in A minor - Op. 17,NA,NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m052,s259,1,anecdote,Frédéric Chopin,Etude No. 1 in Ab major - Op. 25,NA,NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m053,s020,1,anecdote,Alexander Scriabin,Etude No. 5 in C# minor - Op. 42,NA,Mm. 27–30; Mm. 46–47,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m054,s366,2,anecdote,Jean Sibelius,Symphony No. 5 in Eb major - Op. 82,Mvt. 1 coda,NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m055,s268,2,anecdote,Gabriel Fauré,Sonata No. 1 in A major - Op. 13,Mvt. 1,NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m056,s128,1,anecdote,César Franck,Sonata in A major for Violin and Piano,Mvt. 4,NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m057,s655,1,anecdote,Robert Schumann,Piano Concerto in A minor - Op. 54,Mvt. 1; Mvt. 3,NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m058,s119,1,anecdote,Camille Saint-Saëns,Piano Concerto No. 2 in G minor - Op. 22,Mvt. 1,NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m059,s250,1,anecdote,Francis Poulenc,Sonate pour Flûte et Piano - FP 164,Mvt. 1,NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m060,s301,4,anecdote,Gustav Mahler,Symphony No. 5,Mvt. 4,NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m061,s302,1,anecdote,Gustav Mahler,Symphony No. 6 in A minor,Mvt. 1; Mvt. 3,NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m062,s192,1,anecdote,Dmitri Shostakovich,String Quartet No. 8 in C minor - Op. 110,Mvt. 1; Mvt. 2,NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m063,s502,2,anecdote,Maurice Ravel,Gaspard de la Nuit - M. 55,Mvt. 1,NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m064,s124,1,anecdote,Carl Nielsen,Symphony No. 2 - Op. 16 - FS 29,Mvt. 1 coda,NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m065,s474,1,anecdote,Ludwig van Beethoven,Piano Sonata No. 30 in E major - Op. 109,Mvt. 3 (Andante),NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m066,s810,1,anecdote,Wolfgang Amadeus Mozart,Piano Concerto No. 20 in D minor - K. 466,Mvt. 1,NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m067,s811,3,anecdote,Wolfgang Amadeus Mozart,Piano Concerto No. 23 in A major - K. 488,Mvt. 2,NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m068,s049,1,anecdote,Antonio Vivaldi,L'estro armonico - Op. 3 - Concerto in A minor for four violins,Mvt. 1,NA,No concerto in A minor for four violins - Typo?
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m069,s050,1,anecdote,Antonio Vivaldi,L'estro armonico - Op. 3 - Concerto No. 8 in A minor for two violins and strings - RV 522,Mvt. 1,NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m070,s773,6,anecdote,Tomaso Albinoni,Adagio in G minor,NA,NA,NA
Levinson,2006,10.1093/acprof:oso/9780199206179.003.0013,m071,s420,1,anecdote,Joseph Haydn,Piano Sonata No. 60 in C major - Hob. XVI/50,Mvt. 1,Certain chromatic bridge passages in exposition/recapitulation/development,NA
Grewe et al.,2007,10.1525/mp.2007.24.3.297,m072,s812,12,empirical,Wolfgang Amadeus Mozart,Requiem in D minor - K. 626,Tuba mirum,NA,NA
Grewe et al.,2007,10.1525/mp.2007.24.3.297,m073,s392,1,empirical,Johann Sebastian Bach,Toccata and Fugue in F Major - BWV 540,NA,NA,NA
Grewe et al.,2007,10.1525/mp.2007.24.3.297,m074,s015,5,empirical,Air Supply,Making Love Out of Nothing at All,NA,NA,NA
Grewe et al.,2007,10.1525/mp.2007.24.3.297,m075,s613,1,empirical,Rachel Portman,Chocolat Soundtrack - Main Title,NA,NA,NA
Grewe et al.,2007,10.1525/mp.2007.24.3.297,m076,s052,1,empirical,Apocalyptica,Coma,NA,NA,NA
Grewe et al.,2007,10.1525/mp.2007.24.3.297,m077,s637,2,empirical,Richard Strauss,Breit Über Mein Haupt,NA,NA,NA
Guhn et al.,2007,10.1525/mp.2007.24.5.473,m078,s773,6,empirical,Tomaso Albinoni,Adagio in G minor,Mm. 8–28,NA,NA
Guhn et al.,2007,10.1525/mp.2007.24.5.473,m079,s811,3,empirical,Wolfgang Amadeus Mozart,Piano Concerto No. 23 in A major - K. 488,Mvt. 2: Mm. 1–20,Mm. 16–17,NA
Guhn et al.,2007,10.1525/mp.2007.24.5.473,m080,s505,3,empirical,Max Bruch,Kol Nidrei - Op. 47,Mm. 1–25,Mm. 21–22,NA
Guhn et al.,2007,10.1525/mp.2007.24.5.473,m081,s234,2,empirical,Felix Mendelssohn,Piano Trio No. 1 in D minor - Op. 49,Mvt. 2 - Mm. 1–26,NA,NA
Guhn et al.,2007,10.1525/mp.2007.24.5.473,m082,s667a,7,empirical,Samuel Barber,Adagio for Strings,Mm. 1–14,NA,NA
Guhn et al.,2007,10.1525/mp.2007.24.5.473,m083,s263,4,empirical,Frédéric Chopin,Piano Concerto No. 1 in E minor - Op. 11,Mvt. 2: Mm. 1–31,Mm. 29–30,NA
Konečni et al.,2007,10.2307/20445428,m084,s680,4,empirical,Sergei Rachmaninoff,Piano Concerto No. 2 in C minor - Op. 18,Mvt. 3 (Last 4 min 30 s),NA,NA
Konečni et al.,2007,10.2307/20445428,m085,s421,1,empirical,Joseph Haydn,Symphony No. 102 in Bb major - Hob. I/102,Mvt. 3 (Unspecified 4 min 56 s passage),NA,NA
Konečni et al.,2007,10.2307/20445428,m086,s409a,6,empirical,John Stafford Smith,The Star-Spangled Banner,NA,NA,NA
Konečni et al.,2007,10.2307/20445428,m087,s409b,6,empirical,John Stafford Smith,The Star-Spangled Banner,NA,NA,Interpreted by Jimi Hendrix (Woodstock 1969 version)
Konečni et al.,2007,10.2307/20445428,m088,s583,3,empirical,Peter Dodds McCormick,Advance Australia Fair,NA,NA,NA
Konečni,2008,10.1037/1931-3896.2.2.115,m089,s680,4,discussion,Sergei Rachmaninoff,Piano Concerto No. 2 in C minor - Op. 18,4-min ending,NA,NA
Konečni,2008,10.1037/1931-3896.2.2.115,m090,s409a,6,discussion,John Stafford Smith,The Star-Spangled Banner,NA,NA,NA
Konečni,2008,10.1037/1931-3896.2.2.115,m091,s583,3,discussion,Peter Dodds McCormick,Advance Australia Fair,NA,NA,NA
Grewe et al.,2009,10.1525/mp.2009.27.1.61,m092,s812,12,empirical,Wolfgang Amadeus Mozart,Requiem in D minor - K. 626,Dies irae; Tuba mirum; Rex tremendae; Confutatis; Lacrimosa,NA,NA
Grewe et al.,2009,10.1525/mp.2009.27.1.61,m093,s393,2,empirical,Johann Sebastian Bach,Unser Leben ist ein Schatten,NA,NA,NA
Grewe et al.,2009,10.1525/mp.2009.27.1.61,m094,s285,2,empirical,Giacomo Puccini,Requiem,NA,NA,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m095,s478,1,report,Ludwig van Beethoven,Symphony No. 2 in D major - Op. 36,NA,NA,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m096,s604,2,report,Pyotr Ilyich Tchaikovsky,Swan Lake - Op. 20,NA,NA,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m097,s169,1,report,Dave Matthews Band,#34,NA,01:40,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m098,s224,1,report,Everclear,El Distorto De Melodica,NA,00:30; 01:20,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m099,s740,1,report,The Dissociatives,Paris Circa 2007 Slash 08,NA,01:30,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m100,s663,1,report,Rutter,What Sweeter Music,NA,01:57,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m101,s018,1,report,Aleksandr Sheremetev,Now the Powers of Heaven,NA,03:30,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m102,s383,1,report,Johann Sebastian Bach,Brandenburg Concerto No. 5 - BWV 1050,NA,04:18,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m103,s384,1,report,Johann Sebastian Bach,Cello Suite No. 1 in G major - BWV 1007,Prelude,02:29,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m104,s667a,7,report,Samuel Barber,Adagio for Strings,NA,00:25; 03:40; 05:00; 05:40; 06:30,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m105,s074,1,report,Béla Bartók,Rhapsody No. 1 - Sz. 86–88 - BB 94,Mvt. 1,03:00,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m106,s470,4,report,Ludwig van Beethoven,Piano Concerto No. 5 in Eb major - Op. 73,Mvt. 2,00:02,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m107,s479,3,report,Ludwig van Beethoven,Symphony No. 5 in C minor - Op. 67,Mvt. 2,00:16; 02:02; 02:36,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m108,s481a,5,report,Ludwig van Beethoven,Symphony No. 9 in D minor - Op. 125,Mvt. 2,00:29; 00:30,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m109,s471,1,report,Ludwig van Beethoven,Piano Sonata No. 14 in C# minor - Op. 27 - No. 2 (Moonlight Sonata),NA,01:15; 03:00; 03:10; 04:08,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m110,s472,1,report,Ludwig van Beethoven,Piano Sonata No. 17 in D minor - Op. 31 - No. 2,NA,05:33,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m111,s475,1,report,Ludwig van Beethoven,Piano Sonata No. 8 in C minor - Op. 13,Mvt. 3 (Rondo: Allegro),00:15; 01:29; 01:39,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m112,s476,1,report,Ludwig van Beethoven,String Quartet No. 13 in Bb major - Op. 130,Mvt. 5 (Cavatina),01:00,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m113,s480,2,report,Ludwig van Beethoven,Symphony No. 7 in A major - Op. 92,Mvt. 2,01:00,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m114,s482,1,report,Ludwig van Beethoven,Violin Sonata No. 5 in F major - Op. 24,Mvt. 1,00:30; 01:38; 02:20,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m115,s314,1,report,Hector Berlioz,Le Carnaval Romain - Op. 9,NA,08:32,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m116,s315,1,report,Hector Berlioz,Symphonie Fantastique - Op. 14,Mvt. 4,02:55,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m117,s398,1,report,Johannes Brahms,String Quartet No. 1 in C minor - Op. 51,Mvt. 2,00:39; 00:47; 01:12,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m118,s401,1,report,Johannes Brahms,Symphony No. 4 in E minor -  Op. 98,Mvt. 4,04:23,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m119,s184,1,report,Dieterich Buxtehude,Toccata in G major - BuxWV 164,NA,00:40,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m120,s258,1,report,Frédéric Chopin,Ballade No. 1 in G minor - Op. 23,NA,02:03,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m121,s260,2,report,Frédéric Chopin,Mazurka No. 4 in A minor - Op. 17,NA,00:59; 01:57,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m122,s261,1,report,Frédéric Chopin,Nocturne No. 1 in G minor - Op. 37,NA,01:20; 02:20,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m123,s264,1,report,Frédéric Chopin,Prelude No. 4 in E Minor - Op. 28,NA,00:40; 01:05,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m124,s002,2,report,Aaron Copland,Appalachian Spring,NA,20:00,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m125,s145,2,report,Claude Debussy,Suite Bergamasque - L. 75,Mvt. 3 (Clair de Lune),01:26; 02:03; 02:09; 04:30,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m126,s141,1,report,Claude Debussy,Images Oubliées - L. 87,Mvt. 1 (Lent),01:00,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m127,s144,2,report,Claude Debussy,Prelude to the Afternoon of a Faun - L. 86,NA,04:30,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m128,s047,3,report,Antonín Dvořák,Symphony No. 9 in E minor - Op. 95 - B. 178 (New World Symphony),Mvt. 2; Mvt. 4,Mvt. 2: 01:36; 02:12; 02:30; Mvt. 4: 00:20; 05:30; 08:30,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m129,s046,1,report,Antonín Dvořák,Symphony No. 8 in G major - Op. 88 - B. 163,Mvt. 1; Mvt. 4,Mvt. 1: 06:45; Mvt. 4: 02:15; 09:00,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m130,s205,2,report,Edward Elgar,Cello Concerto in E minor - Op. 85,Mvt. 1,01:15; 02:53; 04:15,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m131,s206,1,report,Edward Elgar,Elegy - Op. 58,NA,00:08,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m132,s268,2,report,Gabriel Fauré,Sonata No. 1 in A major - Op. 13,Mvt. 1,00:24; 00:31; 00:36,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m133,s277,1,report,George Frideric Handel,Concerto Grosso No. 2 in Bb major - Op. 3 - HWV 313,Mvt. 3 (Allegro),01:10,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m134,s276,1,report,George Frideric Handel,Concerti Grosso No. 4 in A minor - Op. 6 - HWV 322,Mvt. 2 (Allegro),02:25,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m135,s418,1,report,Joseph Haydn,Cello Concerto No. 1 in C major - Hob. VIIb/1,Mvt. 2 (Adagio),01:42,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m136,s419,1,report,Joseph Haydn,Piano Sonata No. 58 in C major - Hob. XVI/48,Mvt. 1,00:22,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m137,s296,1,report,Gustav Holst,First Suite in Eb for Military Band - Op. 28 - No. 1,NA,09:07; 09:50,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m138,s297,6,report,Gustav Holst,The Planets - Op. 32,Venus; Jupiter,Venus: 04:27; 04:39; Jupiter: 03:05; 04:48; 05:10,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m139,s266,1,report,Fritz Kreisler,Praeludium and Allegro (in the style of Pugnani),NA,02:20; 04:30,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m140,s118,1,report,Camille Saint-Saëns,Danse macabre - Op. 40,NA,00:27; 03:37; 04:21,Arrangement by Franz Liszt (S.555)
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m141,s298,3,report,Gustav Mahler,Symphony No. 1 in D major,Mvt. 1; Mvt. 4,Mvt. 1: 14:00; Mvt. 4: 05:42; 09:57; 15:15,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m142,s299,3,report,Gustav Mahler,Symphony No. 2,Mvt. 1; Mvt. 3; Mvt. 5,Mvt. 1: 01:47; 10:20; 13:00; Mvt. 3: 07:59; Mvt. 5: 07:45; 15:29; 21:57,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m143,s301,4,report,Gustav Mahler,Symphony No. 5,Mvt. 1,00:05,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m144,s813,1,report,Wolfgang Amadeus Mozart,Serenade No. 13 for strings in G major - K. 525,NA,00:17,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m145,s812,12,report,Wolfgang Amadeus Mozart,Requiem in D minor - K. 626,Lacrimosa,00:46; 00:50,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m146,s529a,2,report,Modest Mussorgsky,Pictures at an Exhibition,NA,05:16,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m147,s382,4,report,Johann Pachelbel,Canon in D,NA,02:02,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m148,s441,1,report,Krzysztof Penderecki,Threnody to the Victims of Hiroshima,NA,00:20; 03:00,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m149,s678,1,report,Sergei Prokofiev,Romeo and Juliet - Op. 64,Suite No. 2: Juliet as a Young Girl; Suite No. 3: The Death of Juliet,Suite No. 2: 00:20; Suite No. 3: 04:30,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m150,s679,1,report,Sergei Rachmaninoff,Morceaux de Fantaisie - Op. 3,Prelude in C# minor,01:31; 02:20,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m151,s680,4,report,Sergei Rachmaninoff,Piano Concerto No. 2 in C minor - Op. 18,Mvt. 2,01:32; 08:48,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m152,s681,2,report,Sergei Rachmaninoff,Piano Concerto No. 3 in D minor - Op. 30,NA,01:03,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m153,s682,1,report,Sergei Rachmaninoff,Prelude No. 4 in D major - Op. 23,NA,00:09,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m154,s683,1,report,Sergei Rachmaninoff,Rhapsody on a Theme of Paganini - Op. 43,NA,01:25; 02:30,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m155,s502,2,report,Maurice Ravel,Gaspard de la Nuit - M. 55,Mvt. 1 (Ondine) ,00:50; 03:13; 03:41,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m156,s503,1,report,Maurice Ravel,Miroirs,Mvt. 2 (Oiseaux Tristes),00:23; 01:04; 02:05,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m157,s504,1,report,Maurice Ravel,String Quartet in F major,Mvt. 2,00:02; 00:24; 03:16,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m158,s570,1,report,Ottorino Respighi,Pines of Rome,NA,06:48,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m159,s560,2,report,Nikolai Rimsky-Korsakov,Scheherazade - Op. 35,Mvt. 2; Mvt. 3,Mvt. 2: 02:50; 03:17; Mvt. 3: 06:13,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m160,s121,1,report,Camille Saint-Saëns,Symphony No. 3 in C minor - Op. 78,Mvt. 1,01:00; 03:00,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m161,s654,1,report,Robert Schumann,Fantasie in C major - Op. 17,Mvt. 1 - Mm. 8–53,07:55,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m162,s195,1,report,Dmitri Shostakovich,Symphony No. 11 in G minor - Op. 103,Mvt. 2; Mvt. 4,Mvt. 2: 13:45; 14:00; Mvt. 4: 10:00,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m163,s191,1,report,Dmitri Shostakovich,Piano Concerto No. 2 in F major - Op. 102,Mvt. 2,06:45,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m164,s194,1,report,Dmitri Shostakovich,Symphony No. 10 in E minor - Op. 93,Mvt. 2,01:00; 02:20,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m165,s196,1,report,Dmitri Shostakovich,Symphony No. 4 in C minor - Op. 43,Mvt. 3,20:30; 22:30,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m166,s197,1,report,Dmitri Shostakovich,Symphony No. 5 in D minor - Op. 47,Mvt. 3,01:08,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m167,s640,1,report,Richard Strauss,Frühlingsstimmen - Op. 410,NA,05:20,NA
Salimpoor et al.,2009,10.1371/journal.pone.0007487,m168,s338,1,report,Igor Stravinsky,The Firebird Suite,NA,03:01; 07:13,NA
